Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
France,3|0.399,3,3237,0.399000,111.72,139.65
France,2|0.334,2,3389,0.334000,93.52,130.93
France,3|5.883,3,"2567,3370,3309,3330",5.883000,1647.24,2059.05
France,3|0.204,3,"3329,3418",0.204000,57.12,79.97
France,3|0.334,3,3403,0.334000,93.52,130.93
France,3|0.247,3,3335,0.247000,69.16,96.82
France,3|0.863,3,3414,0.863000,241.64,302.05
France,3|0.349,3,3168,0.349000,97.72,136.81
France,3|2.668,3,3394,2.668000,747.04,933.80
France,2|0.107,2,3270,0.107000,29.96,59.92
Botswana,3|0.129,3,2266,0.129000,36.12,72.24
Botswana,3|0.198,3,3001,0.198000,55.44,77.62
Botswana,3|0.335,3,"2579,3160,3370,3309,3328",0.335000,93.80,131.32
Botswana,3|0.12,3,3182,0.120000,33.60,67.20
Botswana,3|0.208,3,3371,0.208000,58.24,81.54
Mexico,3|0.335,3,"2750,2579,3330,3370,3414",0.335000,93.80,131.32
Mexico,3|0.198,3,3001,0.198000,55.44,77.62
Mexico,3|0.12,3,3182,0.120000,33.60,67.20
Mexico,3|0.118,3,3193,0.118000,33.04,66.08
Mexico,3|0.134,3,3160,0.134000,37.52,75.04
Mexico,3|0.13,3,3237,0.130000,36.40,72.80
Mexico,3|0.222,3,3335,0.222000,62.16,87.02
Tanzania,3|0.335,3,"2750,2579,3160,3330,3370,3309",0.335000,93.80,131.32
Tanzania,3|0.129,3,2266,0.129000,36.12,72.24
Tanzania,3|0.198,3,3001,0.198000,55.44,77.62
Tanzania,3|0.158,3,2217,0.158000,44.24,88.48
Tanzania,3|0.12,3,3182,0.120000,33.60,67.20
Tanzania,3|0.118,3,3193,0.118000,33.04,66.08
Tanzania,3|0.091,3,3168,0.091000,25.48,50.96
Tanzania,3|0.174,3,3371,0.174000,48.72,97.44
Sri Lanka,3|0.129,3,2266,0.129000,36.12,72.24
Sri Lanka,3|0.198,3,3001,0.198000,55.44,77.62
Sri Lanka,3|0.335,3,"2579,3411,3370",0.335000,93.80,131.32
Sri Lanka,3|0.12,3,3182,0.120000,33.60,67.20
Sri Lanka,3|0.118,3,3193,0.118000,33.04,66.08
Sri Lanka,3|0.076,3,3168,0.076000,21.28,42.56
Honduras,3|0.335,3,"2750,2579,3160,3370,3309",0.335000,93.80,131.32
Honduras,3|0.129,3,2266,0.129000,36.12,72.24
Honduras,3|0.198,3,3001,0.198000,55.44,77.62
Honduras,3|0.12,3,3182,0.120000,33.60,67.20
Honduras,3|0.118,3,3193,0.118000,33.04,66.08
Honduras,3|0.33,3,3371,0.330000,92.40,129.36
Honduras,3|0.28,3,3335,0.280000,78.40,109.76
Argentinas,3|0.2,3,2286,0.200000,56.00,78.40
Argentinas,3|0.335,3,"2750,2579,2567,2260,3056,2556",0.335000,93.80,131.32
Argentinas,3|0.129,3,2266,0.129000,36.12,72.24
Argentinas,3|0.198,3,3001,0.198000,55.44,77.62
Argentinas,3|0.12,3,3182,0.120000,33.60,67.20
Argentinas,3|0.118,3,3193,0.118000,33.04,66.08
Argentinas,3|0.32,3,2738,0.320000,89.60,125.44
Argentinas,3|0.267,3,2263,0.267000,74.76,104.66
Argentinas,3|0.334,3,3160,0.334000,93.52,130.93
Argentinas,2|0.172,2,3237,0.172000,48.16,96.32
Argentinas,3|0.187,3,2739,0.187000,52.36,73.30
Argentinas,3|0.148,3,3335,0.148000,41.44,82.88
Myanmar,3|0.335,3,"2579,3160,3330,3370,3309",0.335000,93.80,131.32
Myanmar,3|0.158,3,2217,0.158000,44.24,88.48
Myanmar,3|0.129,3,2266,0.129000,36.12,72.24
Myanmar,3|0.198,3,3001,0.198000,55.44,77.62
Myanmar,3|0.12,3,3182,0.120000,33.60,67.20
Myanmar,3|0.118,3,3193,0.118000,33.04,66.08
Myanmar,3|0.239,3,3371,0.239000,66.92,93.69
Myanmar,3|0.094,3,3335,0.094000,26.32,52.64
Tunisia,3|0.335,3,2750,0.335000,93.80,131.32
Tunisia,3|0.129,3,2266,0.129000,36.12,72.24
Tunisia,3|0.198,3,3001,0.198000,55.44,77.62
Tunisia,3|0.534,3,"2579,3160,3370,3309",0.534000,149.52,186.90
Tunisia,3|0.12,3,3182,0.120000,33.60,67.20
Tunisia,3|0.091,3,3168,0.091000,25.48,50.96
Tunisia,3|0.416,3,3371,0.416000,116.48,145.60
Tunisia,3|0.353,3,3335,0.353000,98.84,138.38
Timor-Leste,3|0.129,3,2266,0.129000,36.12,72.24
