Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Argentinas,Bronze,2286,0.127000,35.56,53.34
Argentinas,Bronze,"2750,2579,3160,3303,2260",0.181000,50.68,70.95
Argentinas,Bronze,"2266,3182",0.054000,15.12,24.19
Argentinas,Bronze,3001,0.099000,27.72,41.58
Argentinas,Bronze,2263,0.058000,16.24,25.98
Argentinas,Bronze,2738,0.076000,21.28,31.92
Argentinas,Bronze,3193,0.067000,18.76,30.02
Argentinas,Bronze,3237,0.063000,17.64,28.22
Argentinas,Bronze,"2739,3056",0.052000,14.56,23.30
Argentinas,Bronze,3335,0.074000,20.72,31.08
Argentinas,Silver,2556,0.052000,14.56,23.30
Myanmar,Bronze,2217,0.070000,19.60,31.36
Myanmar,Bronze,"2266,3182",0.054000,15.12,24.19
Myanmar,Bronze,3001,0.099000,27.72,41.58
Myanmar,Bronze,3160,0.034000,9.52,15.23
Myanmar,Bronze,3193,0.067000,18.76,30.02
Myanmar,Bronze,"2579,3330,3411,3370,3309,2260,3042",0.100000,28.00,42.00
Myanmar,Bronze,3178,0.040000,11.20,17.92
Myanmar,Bronze,2920,0.063000,17.64,28.22
Myanmar,Bronze,3335,0.074000,20.72,31.08
Myanmar,Bronze,3371,0.087000,24.36,36.54
Tunisia,Bronze,"2750,2579,3160,3370,3371,3309,3042,2260,3271",0.143000,40.04,60.06
Tunisia,Bronze,"2266,3182",0.054000,15.12,24.19
Tunisia,Bronze,3001,0.099000,27.72,41.58
Tunisia,Bronze,3178,0.060000,16.80,26.88
Tunisia,Bronze,3168,0.058000,16.24,25.98
Tunisia,Bronze,2920,0.063000,17.64,28.22
Timor-Leste,Bronze,"2266,3182",0.054000,15.12,24.19
Timor-Leste,Bronze,3001,0.099000,27.72,41.58
Timor-Leste,Bronze,"3160,3370,3042,2260,3271",0.102000,28.56,42.84
Timor-Leste,Bronze,2920,0.072000,20.16,30.24
Lesotho,Bronze,"2266,3182",0.054000,15.12,24.19
Lesotho,Bronze,3001,0.099000,27.72,41.58
Lesotho,Bronze,"3370,2579,3371,3309,2260,3271,3042",0.108000,30.24,45.36
Lesotho,Bronze,2920,0.063000,17.64,28.22
Ecuador,Bronze,"2750,2579,3160,3371,3309,3042,2260,3271",0.178000,49.84,74.76
Ecuador,Silver,2266,0.054000,15.12,24.19
Ecuador,Bronze,3001,0.099000,27.72,41.58
Ecuador,Bronze,3182,0.054000,15.12,24.19
Ecuador,Bronze,3193,0.067000,18.76,30.02
Ecuador,Bronze,2920,0.072000,20.16,30.24
El Salvador,Bronze,"2750,2579,3193,2260,3370",0.178000,49.84,74.76
El Salvador,Bronze,"2266,3182",0.054000,15.12,24.19
El Salvador,Silver,3001,0.099000,27.72,41.58
El Salvador,Bronze,2920,0.072000,20.16,30.24
Morocco,Bronze,"2750,2579,3330,3370,3042,2260,3271",0.136000,38.08,57.12
Morocco,Bronze,2217,0.118000,33.04,49.56
Morocco,Bronze,"2266,3182",0.054000,15.12,24.19
Morocco,Bronze,3001,0.099000,27.72,41.58
Morocco,Silver,3193,0.067000,18.76,30.02
Morocco,Bronze,"2738,3340,2840",0.114000,31.92,47.88
Morocco,Bronze,3160,0.062000,17.36,27.78
Morocco,Bronze,2263,0.086000,24.08,36.12
Morocco,Bronze,3237,0.131000,36.68,55.02
Morocco,Gold,3309,0.051000,14.28,22.85
Morocco,Bronze,3371,0.051000,14.28,22.85
Morocco,Silver,3335,0.051000,14.28,22.85
Morocco,Bronze,2920,0.063000,17.64,28.22
Uganda,Bronze,"2750,2579,3309,3042,2260,3271",0.166000,46.48,69.72
Uganda,Silver,2266,0.054000,15.12,24.19
Uganda,Bronze,3001,0.099000,27.72,41.58
Uganda,Bronze,3182,0.054000,15.12,24.19
Uganda,Bronze,3193,0.067000,18.76,30.02
Uganda,Bronze,2920,0.082000,22.96,34.44
Malawi,Bronze,"2750,2579,3370,3309,3042,3271",0.143000,40.04,60.06
Malawi,Bronze,"2266,3182",0.054000,15.12,24.19
Malawi,Bronze,3001,0.099000,27.72,41.58
Malawi,Bronze,3193,0.067000,18.76,30.02
Malawi,Bronze,3371,0.043000,12.04,19.26
Ghana,Bronze,"2750,2579,3160,3330,3370,3309,3042,3271",0.140000,39.20,58.80
Ghana,Bronze,2217,0.070000,19.60,31.36
Ghana,Bronze,"2266,3182",0.054000,15.12,24.19
Ghana,Bronze,3001,0.099000,27.72,41.58
Ghana,Bronze,3193,0.067000,18.76,30.02
Ghana,Bronze,3335,0.139000,38.92,58.38
Kenya,Bronze,"2750,3237",0.068000,19.04,30.46
Kenya,Bronze,2266,0.054000,15.12,24.19
Kenya,Bronze,3001,0.099000,27.72,41.58
Kenya,Bronze,"2579,3330,3309,3042,2260,3271",0.100000,28.00,42.00
Kenya,Silver,3182,0.054000,15.12,24.19
Kenya,Bronze,3193,0.067000,18.76,30.02
Kenya,Bronze,3160,0.080000,22.40,33.60
Kenya,Bronze,"3340,2920",0.072000,20.16,30.24
Kenya,Gold,3370,0.100000,28.00,42.00
Kenya,Bronze,3335,0.066000,18.48,29.57
Panama,Bronze,"2750,3371,3309,3042,2260,3271",0.136000,38.08,57.12
Panama,Bronze,"2266,3182",0.054000,15.12,24.19
Panama,Bronze,3001,0.099000,27.72,41.58
Panama,Bronze,3193,0.067000,18.76,30.02
Panama,Bronze,2920,0.072000,20.16,30.24
