Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Brazil,3|0.031,Bronze,"3393,3415",0.031000,8.99,80.91
Brazil,3|0.071,Bronze,3367,0.071000,20.59,41.18
Brazil,3|0.011,Bronze,3252,0.011000,3.19,28.71
Brazil,3|0.067,Bronze,3335,0.067000,19.43,174.87
Brazil,3|0.027,Bronze,3371,0.027000,7.83,70.47
Brazil,3|0.136,Bronze,3264,0.136000,39.44,78.88
Brazil,3|0.01,Bronze,3246,0.010000,2.90,26.10
Brazil,2|0.004,Silver,3104,0.004000,1.16,10.44
Brazil,3|0.04,Bronze,2906,0.040000,11.60,104.40
Brazil,3|0.014,Bronze,2920,0.014000,4.06,36.54
Brazil,3|0.023,Bronze,3398,0.023000,6.67,60.03
Brazil,1|0.027,Gold,3413,0.027000,7.83,70.47
Brazil,3|0.015,Bronze,3412,0.015000,4.35,39.15
Brazil,3|0.016,Bronze,"2404,3229",0.016000,4.64,41.76
Brazil,3|0.059,Bronze,3416,0.059000,17.11,153.99
Haiti,3|0.023,Bronze,2750,0.023000,6.67,60.03
Haiti,3|0.118,Bronze,3001,0.118000,34.22,68.44
Haiti,3|0.502,Bronze,"2579,3193,3330,3393,3309",0.502000,145.58,181.98
Haiti,3|0.208,Bronze,3371,0.208000,60.32,84.45
Iran,3|0.046,Bronze,"3193,3371,3393,3309",0.046000,13.34,120.06
Peru ,3|0.108,Bronze,"2457,2750",0.108000,31.32,62.64
Peru ,3|0.502,Bronze,"2579,3193,3211,3160,2567,3370,3393,3309",0.502000,145.58,181.98
Peru ,3|0.118,Bronze,3001,0.118000,34.22,68.44
Peru ,3|0.106,Bronze,3371,0.106000,30.74,61.48
Peru ,3|0.019,Bronze,3168,0.019000,5.51,49.59
Viet nam,3|0.1,Bronze,2750,0.100000,29.00,58.00
Viet nam,3|0.054,Bronze,2318,0.054000,15.66,140.94
Viet nam,3|0.079,Bronze,2217,0.079000,22.91,45.82
Viet nam,3|0.12,Bronze,3082,0.120000,34.80,69.60
Viet nam,3|0.118,Bronze,3001,0.118000,34.22,68.44
Viet nam,3|0.502,Bronze,"2579,3193",0.502000,145.58,181.98
Viet nam,3|0.06,Bronze,"3160,3393,3421",0.060000,17.40,156.60
Viet nam,3|0.04,Bronze,3237,0.040000,11.60,104.40
Zimbabwe,3|0.118,Bronze,3001,0.118000,34.22,68.44
Zimbabwe,3|0.502,Bronze,"2579,3160,3370",0.502000,145.58,181.98
Zimbabwe,3|0.012,Bronze,3168,0.012000,3.48,31.32
Nepal,3|0.502,Bronze,"2579,3193,2567,3370,3371,3393,3309",0.502000,145.58,181.98
Nepal,3|0.118,Bronze,3001,0.118000,34.22,68.44
Uzbekistan,3|0.24,Bronze,"2579,3160,3193,3330,3370,3309,3393",0.240000,69.60,97.44
Uzbekistan,3|0.118,Bronze,3001,0.118000,34.22,68.44
Uzbekistan,3|0.011,Bronze,3168,0.011000,3.19,28.71
Uzbekistan,3|0.04,Bronze,3178,0.040000,11.60,104.40
Uzbekistan,3|0.181,Bronze,2920,0.181000,52.49,73.49
Nigeria,3|0.188,Bronze,"2750,2579,3193,3160,3330,2567,3370,3309,3393",0.188000,54.52,76.33
Nigeria,3|0.06,Bronze,2217,0.060000,17.40,156.60
Nigeria,3|0.118,Bronze,3001,0.118000,34.22,68.44
Nigeria,3|0.1,Bronze,3168,0.100000,29.00,58.00
Nigeria,3|0.111,Bronze,3335,0.111000,32.19,64.38
Nigeria,3|0.107,Bronze,2920,0.107000,31.03,62.06
Swaziland,3|0.118,Bronze,3001,0.118000,34.22,68.44
Swaziland,3|0.181,Bronze,"3370,3309,3393",0.181000,52.49,73.49
Congo (Dem. Republic),3|0.108,Bronze,2750,0.108000,31.32,62.64
Congo (Dem. Republic),3|0.118,Bronze,3001,0.118000,34.22,68.44
Congo (Dem. Republic),3|0.502,Bronze,"3160,3330,2260,3370",0.502000,145.58,181.98
Congo (Dem. Republic),3|0.058,Bronze,2920,0.058000,16.82,151.38
France,3|0.251,Bronze,"2263,2442",0.251000,72.79,101.91
France,3|0.163,Bronze,2750,0.163000,47.27,94.54
France,3|0.3,Bronze,2738,0.300000,87.00,121.80
France,3|1.307,Bronze,2579,1.307000,379.03,454.84
France,3|0.118,Bronze,3001,0.118000,34.22,68.44
France,3|0.175,Bronze,2739,0.175000,50.75,71.05
France,3|1.225,Bronze,"3193,3160,2567,3370,3309,3393,3330",1.225000,355.25,426.30
France,3|0.2,Bronze,"3389,3403",0.200000,58.00,81.20
France,3|0.047,Bronze,"3329,3414,3418",0.047000,13.63,122.67
France,3|0.16,Bronze,3168,0.160000,46.40,92.80
France,3|0.031,Bronze,3371,0.031000,8.99,80.91
France,3|0.13,Bronze,3270,0.130000,37.70,75.40
Botswana,3|0.118,Bronze,3001,0.118000,34.22,68.44
Botswana,3|0.502,Bronze,"2579,3160,3370,3309,3393",0.502000,145.58,181.98
Botswana,3|0.074,Bronze,3371,0.074000,21.46,42.92
