Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Turkey,3|0.112,3,"3329,3371",0.112000,32.48,227.36
Turkey,2|0.112,2,3335,0.112000,32.48,227.36
Kyrgyzstan,3|0.271,3,"2750,2579,3193,3330,3370,3371,3309",0.271000,78.59,112.40
Jordan,3|0.884,3,"3193,3370,3371,3309",0.884000,256.36,325.60
Cameroon,3|0.783,3,"2750,2579,3160,3193,2739,2738,3330,2567,3370",0.783000,227.07,288.40
Cameroon,3|0.06,3,2263,0.060000,17.40,121.80
Cameroon,3|0.13,3,2840,0.130000,37.70,263.90
Cameroon,3|0.016,3,3237,0.016000,4.64,32.48
Cameroon,3|0.148,3,3335,0.148000,42.92,300.44
Cameroon,3|0.062,3,3168,0.062000,17.98,125.86
Cameroon,3|0.347,3,2709,0.347000,100.63,127.81
Israel,3|1.25,3,"2579,3193,3330,2567,3370",1.250000,362.50,460.41
Israel,3|0.014,3,3237,0.014000,4.06,28.42
Israel,3|1.024,3,2738,1.024000,296.96,377.17
Israel,3|1.162,3,2263,1.162000,336.98,428.00
Israel,3|0.148,3,3335,0.148000,42.92,300.44
Cote d`Ivoire Ivory Coast,3|0.783,3,"2750,3330,2567,2260,3370,32",0.783000,227.07,288.40
Cote d`Ivoire Ivory Coast,3|0.779,3,2840,0.779000,225.91,286.93
Cote d`Ivoire Ivory Coast,3|0.118,3,3168,0.118000,34.22,239.54
Cote d`Ivoire Ivory Coast,3|0.076,3,2920,0.076000,22.04,154.28
Belarus,3|0.767,3,"2750,3330,2579,3370,3371,3309",0.767000,222.43,282.51
Belarus,3|0.691,3,3328,0.691000,200.39,254.52
Bulgaria,3|0.676,3,"2750,2579,3193,2567,3370,3371,3309",0.676000,196.04,248.99
Bulgaria,3|0.5,3,2263,0.500000,145.00,184.16
Bulgaria,3|0.6,3,2738,0.600000,174.00,221.00
Bulgaria,3|0.262,3,3237,0.262000,75.98,108.67
Bulgaria,3|0.255,3,3335,0.255000,73.95,105.76
Libya,3|1.535,3,2260,1.535000,445.15,565.39
Libya,3|0.827,3,2920,0.827000,239.83,304.61
Mauritius,3|0.842,3,"3370,3371,3309",0.842000,244.18,310.13
Turkmenistan,3|0.782,3,"3370,3371,3309",0.782000,226.78,288.03
Azerbaijan,3|1.294,3,"2579,3193,3330,2567,3370,3428,3309",1.294000,375.26,476.62
Azerbaijan,3|1.074,3,3168,1.074000,311.46,395.59
Azerbaijan,3|0.351,3,3371,0.351000,101.79,129.28
Mali,3|0.668,3,"2750,2579,3193,3370,3371,3309",0.668000,193.72,246.04
Mali,3|0.591,3,2217,0.591000,171.39,217.68
Rwanda,3|0.884,3,"3370,3371,3309",0.884000,256.36,325.60
Gabon,3|0.842,3,"2750,2579,3193,3160,3370,3335,3371,3309",0.842000,244.18,310.13
Sudan,3|1.294,3,"2750,3193,3370,3428,3371,3309",1.294000,375.26,476.62
Sudan,3|1.074,3,3168,1.074000,311.46,395.59
Spain,3|0.676,3,2750,0.676000,196.04,248.99
Spain,3|0.536,3,2263,0.536000,155.44,197.42
Spain,3|1.208,3,"2579,3193,3330,2567,3370,3428,3309",1.208000,350.32,444.94
Spain,3|1.067,3,2738,1.067000,309.43,393.01
Spain,3|0.468,3,2739,0.468000,135.72,172.38
Spain,3|0.608,3,3160,0.608000,176.32,223.94
Spain,2|0.192,2,3329,0.192000,55.68,79.63
Spain,3|0.33,3,3335,0.330000,95.70,136.87
Spain,3|0.192,3,"3371,3328",0.192000,55.68,79.63
Nicaragua,3|0.884,3,"2750,3193,3370,3371,3309",0.884000,256.36,325.60
"Moldova, Republic of",3|0.587,3,"2750,2579,3193,2260,2738,3370",0.587000,170.23,216.21
"Moldova, Republic of",3|0.222,3,3335,0.222000,64.38,92.08
"Moldova, Republic of",3|0.44,3,2920,0.440000,127.60,162.06
"Moldova, Republic of",3|0.179,3,3418,0.179000,51.91,74.24
"Moldova, Republic of",3|0.34,3,3239,0.340000,98.60,141.02
United States,3|0.434,3,2617,0.434000,125.86,159.85
United States,3|0.094,3,3170,0.094000,27.26,190.82
United States,3|0.194,3,3177,0.194000,56.26,80.46
United States,1|0.16,1,3193,0.160000,46.40,324.80
United States,3|0.254,3,3196,0.254000,73.66,105.35
United States,3|0.13,3,2495,0.130000,37.70,263.90
United States,3|0.135,3,3237,0.135000,39.15,274.05
United States,3|1.51,3,"3370,3330",1.510000,437.90,556.18
United States,3|0.181,3,2263,0.181000,52.49,75.07
United States,3|0.24,3,2738,0.240000,69.60,99.54
Saudi Arabia,3|0.126,3,2377,0.126000,36.54,255.78
Saudi Arabia,3|0.379,3,"3193,3160,3330,3370,2579",0.379000,109.91,139.60
Thailand,3|0.835,3,"2750,2579,3193,3160,3330,3370,3309",0.835000,242.15,307.55
Thailand,3|0.688,3,2217,0.688000,199.52,253.41
Thailand,3|0.811,3,3340,0.811000,235.19,298.71
Thailand,3|0.784,3,3237,0.784000,227.36,288.77
Thailand,3|0.132,3,3335,0.132000,38.28,267.96
Benin,3|0.884,3,"2750,2579,3193,3370,3371,3309",0.884000,256.36,325.60
Costa Rica,3|0.782,3,3370,0.782000,226.78,288.03
Burkina Faso,3|0.884,3,"2750,3193,3370",0.884000,256.36,325.60
Burkina Faso,3|0.394,3,2217,0.394000,114.26,145.12
Qatar,3|0.842,3,"3370,3371",0.842000,244.18,310.13
Belgium,3|1.803,3,"2750,2579,3160,3193,2567,3370",1.803000,522.87,664.10
Belgium,3|0.91,3,3309,0.910000,263.90,335.18
Belgium,3|0.624,3,3335,0.624000,180.96,229.84
Belgium,3|0.701,3,3371,0.701000,203.29,258.20
Belgium,3|0.652,3,3237,0.652000,189.08,240.15
United Kingdom,3|0.251,3,"2263,2291",0.251000,72.79,104.10
United Kingdom,3|0.3,3,2738,0.300000,87.00,124.43
