Service,Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Twitter,Israel,3|0.059,3,3335,0.059000,16.52,24.78
Twitter,Cote d`Ivoire Ivory Coast,3|0.158,3,"32,2567,2750,3193,3330,3370",0.158000,44.24,66.36
Twitter,Cote d`Ivoire Ivory Coast,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Cote d`Ivoire Ivory Coast,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Cote d`Ivoire Ivory Coast,3|0.119,3,3168,0.119000,33.32,49.98
Twitter,Belarus,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Belarus,3|0.136,3,"2750,3309,3330,3370,3371,3393",0.136000,38.08,57.12
Twitter,Belarus,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Belarus,3|0.103,3,"3168,3328",0.103000,28.84,43.26
Twitter,Bulgaria,3|0.067,3,2263,0.067000,18.76,28.14
Twitter,Bulgaria,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Bulgaria,3|0.251,3,"2579,2750,3193,3309,3370,3371,3393",0.251000,70.28,98.39
Twitter,Bulgaria,3|0.09,3,2738,0.090000,25.20,37.80
Twitter,Bulgaria,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Bulgaria,3|0.066,3,3237,0.066000,18.48,27.72
Twitter,Bulgaria,3|0.074,3,3335,0.074000,20.72,31.08
Twitter,Libya,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Libya,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Mauritius,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Mauritius,3|0.502,3,"2579,3309,3370,3371,3393",0.502000,140.56,175.70
Twitter,Mauritius,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Mauritius,3|0.148,3,3335,0.148000,41.44,62.16
Twitter,Turkmenistan,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Turkmenistan,3|0.216,3,"3309,3370,3371,3393",0.216000,60.48,84.67
Twitter,Azerbaijan,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Azerbaijan,3|0.288,3,"2579,3193,3309,3330,3370,3393",0.288000,80.64,112.90
Twitter,Azerbaijan,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Azerbaijan,3|0.211,3,3371,0.211000,59.08,82.71
Twitter,Mali,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Mali,3|0.191,3,"2750,3193,3309,3370,3371,3393",0.191000,53.48,74.87
Twitter,Mali,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Mali,3|0.143,3,3168,0.143000,40.04,60.06
Twitter,Rwanda,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Rwanda,3|0.166,3,"3309,3370,3371,3393",0.166000,46.48,69.72
Twitter,Gabon,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Gabon,3|0.502,3,"2579,2750,3160,3193,3309,3370,3393",0.502000,140.56,175.70
Twitter,Gabon,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Gabon,3|0.226,3,3335,0.226000,63.28,88.59
Twitter,Gabon,3|0.135,3,3371,0.135000,37.80,56.70
Twitter,Sudan,3|0.192,3,"2750,3193,3309,3370,3371,3393",0.192000,53.76,75.26
Twitter,Sudan,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Sudan,3|0.144,3,3168,0.144000,40.32,60.48
Twitter,Spain,3|0.127,3,"2263,3371,3393",0.127000,35.56,53.34
Twitter,Spain,3|0.166,3,"2579,2750,3160,3193,3309,3330,3370",0.166000,46.48,69.72
Twitter,Spain,3|0.14,3,2738,0.140000,39.20,58.80
Twitter,Spain,3|0.052,3,"2739,3329",0.052000,14.56,21.84
Twitter,Spain,3|0.099,3,3001,0.099000,27.72,41.58
Twitter,Spain,3|0.162,3,3296,0.162000,45.36,68.04
Twitter,Nicaragua,3|0.054,3,2266,0.054000,15.12,22.68
Twitter,Nicaragua,3|0.502,3,"2567,2579,2750,3193,3370",0.502000,140.56,175.70
